FileName,DesArea,DesD6Area,CholArea,CholD7Area,24SHCArea,24R_S_HCD7Area,On_OffTissue
TJP_240910_EDI_24m_AGED_622-8-2-B_16x10grid_GPd5-eliteNM-eliteMS_139,3013823.491,1346297.632,545565128.3,46558871.02,1560589.505,7172066.068,OnTissue
TJP_240910_EDI_24m_AGED_622-8-2-B_16x10grid_GPd5-eliteNM-eliteMS_140,3157541.813,2355899.25,725008711.9,64183884.31,2193991.761,9125364.858,OnTissue
TJP_240910_EDI_24m_AGED_622-8-2-B_16x10grid_GPd5-eliteNM-eliteMS_141,2385022.745,1349351.127,511867785.4,43564199.26,1947819.917,6233453.497,OnTissue
TJP_240910_EDI_24m_AGED_622-8-2-B_16x10grid_GPd5-eliteNM-eliteMS_142,1919004.701,1017237.882,442459289.9,36205246.48,1656631.48,7210930.72,OnTissue
TJP_240910_EDI_24m_AGED_622-8-2-B_16x10grid_GPd5-eliteNM-eliteMS_143,1900056.208,926557.4898,417184721.2,31276825.7,1356416.027,7104786.555,OnTissue
TJP_240910_EDI_24m_AGED_622-8-2-B_16x10grid_GPd5-eliteNM-eliteMS_144,790085.6691,1032857.267,293671708.8,65681577.42,421811.3986,5117633.629,OffTissue
TJP_240910_EDI_24m_AGED_622-8-2-B_16x10grid_GPd5-eliteNM-eliteMS_145,23423.62125,197393.148,26803192.93,41533471.78,48571.09585,2292285.459,OffTissue
TJP_240910_EDI_24m_AGED_622-8-2-B_16x10grid_GPd5-eliteNM-eliteMS_146,70093.8411,209189.5529,46597956.31,28697468.33,162203.9627,2465965.832,OffTissue
TJP_240910_EDI_24m_AGED_622-8-2-B_16x10grid_GPd5-eliteNM-eliteMS_147,688986.4886,799977.1138,206628098.1,50796449.51,454208.5439,2850011.546,OffTissue
TJP_240910_EDI_24m_AGED_622-8-2-B_16x10grid_GPd5-eliteNM-eliteMS_148,6695906.061,5022365.275,851870669.3,177385922.6,2863440.296,6262864.426,OffTissue
TJP_240910_EDI_24m_AGED_622-8-2-B_16x10grid_GPd5-eliteNM-eliteMS_149,4663526.718,3350781.216,593168914.3,119789295.7,1931385.567,4034462.649,OffTissue
TJP_240910_EDI_24m_AGED_622-8-2-B_16x10grid_GPd5-eliteNM-eliteMS_150,201907.0096,199618.4531,90749224.36,26514022.74,252037.8254,2201709.684,OffTissue
TJP_240910_EDI_24m_AGED_622-8-2-B_16x10grid_GPd5-eliteNM-eliteMS_151,268573.3403,432707.3947,136821491.6,35132667.49,247102.1052,2385408.974,OffTissue
TJP_240910_EDI_24m_AGED_622-8-2-B_16x10grid_GPd5-eliteNM-eliteMS_152,112347.0303,201840.1551,77345240.76,24943866.47,327075.5457,3286253.538,OffTissue
TJP_240910_EDI_24m_AGED_622-8-2-B_16x10grid_GPd5-eliteNM-eliteMS_153,9164.382755,35172.58699,20659604.0,10577030.37,151629.5191,2617732.567,OffTissue
TJP_240910_EDI_24m_AGED_622-8-2-B_16x10grid_GPd5-eliteNM-eliteMS_154,67529.45811,95911.1734,54037012.61,20778118.96,80483.29724,2477312.976,OffTissue
TJP_240910_EDI_24m_AGED_622-8-2-B_16x10grid_GPd5-eliteNM-eliteMS_155,54793.54608,87815.23131,42917786.23,13263573.45,67985.09569,2020639.924,OffTissue
TJP_240910_EDI_24m_AGED_622-8-2-B_16x10grid_GPd5-eliteNM-eliteMS_156,75264.58633,105763.0531,55157371.17,16258666.1,110141.3197,2146315.577,OffTissue
TJP_240910_EDI_24m_AGED_622-8-2-B_16x10grid_GPd5-eliteNM-eliteMS_157,252145.6177,164283.3139,98294469.45,16673293.03,235692.3608,2555238.414,OffTissue
TJP_240910_EDI_24m_AGED_622-8-2-B_16x10grid_GPd5-eliteNM-eliteMS_158,145482.7465,225821.5457,94623578.75,37280099.04,79324.05305,1893528.555,OffTissue
TJP_240910_EDI_24m_AGED_622-8-2-B_16x10grid_GPd5-eliteNM-eliteMS_159,167699.3023,204986.7011,95718284.37,28657927.04,78658.94421,2574321.971,OffTissue
TJP_240910_EDI_24m_AGED_622-8-2-B_16x10grid_GPd5-eliteNM-eliteMS_160,110672.1931,310342.6481,93983936.01,48735758.73,79028.18616,3606083.99,OffTissue
TJP_240915_EDI_24m_AGED_622-8-2-T_16x10grid_GPd5-eliteNM-eliteMS_01,0.0,0.0,554050.8814,358988.6724,4064.670515,650349.439,OffTissue
TJP_240915_EDI_24m_AGED_622-8-2-T_16x10grid_GPd5-eliteNM-eliteMS_02,0.0,1730.718052,7231503.735,4954443.403,79481.42563,3075337.789,OffTissue
TJP_240915_EDI_24m_AGED_622-8-2-T_16x10grid_GPd5-eliteNM-eliteMS_03,0.0,2351.182201,4463636.836,1790522.553,361924.6123,6354520.377,OffTissue
TJP_240915_EDI_24m_AGED_622-8-2-T_16x10grid_GPd5-eliteNM-eliteMS_04,213225.1348,316806.8813,136298018.7,25696363.29,1077796.352,10829433.54,OffTissue
TJP_240915_EDI_24m_AGED_622-8-2-T_16x10grid_GPd5-eliteNM-eliteMS_05,777811.9868,1110869.066,325871138.5,54241959.42,1530619.31,7876297.414,OffTissue
TJP_240915_EDI_24m_AGED_622-8-2-T_16x10grid_GPd5-eliteNM-eliteMS_06,4305933.847,5804925.066,1112399317.0,197492520.2,4675059.364,18221703.71,OffTissue
TJP_240915_EDI_24m_AGED_622-8-2-T_16x10grid_GPd5-eliteNM-eliteMS_07,4821965.504,6594336.934,1201913029.0,189735052.0,4783145.546,14346537.22,OffTissue
TJP_240915_EDI_24m_AGED_622-8-2-T_16x10grid_GPd5-eliteNM-eliteMS_08,932374.9906,1398113.061,407209270.1,89910922.74,463361.805,1836858.351,OffTissue
TJP_240915_EDI_24m_AGED_622-8-2-T_16x10grid_GPd5-eliteNM-eliteMS_09,1708.227743,9420.563785,22286369.65,8747727.34,287079.1934,4527295.515,OffTissue
TJP_240915_EDI_24m_AGED_622-8-2-T_16x10grid_GPd5-eliteNM-eliteMS_10,0.0,0.0,21763915.65,11898144.91,101126.2189,3015889.176,OffTissue
TJP_240915_EDI_24m_AGED_622-8-2-T_16x10grid_GPd5-eliteNM-eliteMS_11,0.0,0.0,13190778.31,8395449.123,144117.439,4310872.599,OffTissue
TJP_240915_EDI_24m_AGED_622-8-2-T_16x10grid_GPd5-eliteNM-eliteMS_12,0.0,0.0,4724616.728,4661967.957,121469.7319,5193534.599,OffTissue
TJP_240915_EDI_24m_AGED_622-8-2-T_16x10grid_GPd5-eliteNM-eliteMS_13,0.0,9573.795647,3113809.23,3457659.047,51020.81094,5740529.435,OffTissue
TJP_240915_EDI_24m_AGED_622-8-2-T_16x10grid_GPd5-eliteNM-eliteMS_14,2262.759722,357492.3768,35522944.8,110880445.6,120763.2121,29789433.8,OffTissue
TJP_240915_EDI_24m_AGED_622-8-2-T_16x10grid_GPd5-eliteNM-eliteMS_15,0.0,754503.1518,30387108.33,171493862.3,26491.12852,27699568.63,OffTissue
TJP_240915_EDI_24m_AGED_622-8-2-T_16x10grid_GPd5-eliteNM-eliteMS_16,0.0,481635.4437,14614725.42,110116428.2,17198.65992,22657222.19,OffTissue
TJP_240915_EDI_24m_AGED_622-8-2-T_16x10grid_GPd5-eliteNM-eliteMS_17,0.0,109628.8019,7390854.728,38649065.17,127718.6036,16189247.02,OffTissue
TJP_240915_EDI_24m_AGED_622-8-2-T_16x10grid_GPd5-eliteNM-eliteMS_18,115160.8131,205437.2507,79122328.98,19952055.96,2881815.614,25606094.88,OffTissue
TJP_240915_EDI_24m_AGED_622-8-2-T_16x10grid_GPd5-eliteNM-eliteMS_19,130507.7727,236328.8177,86514160.93,15878630.33,847367.1206,3902812.227,OffTissue
TJP_240915_EDI_24m_AGED_622-8-2-T_16x10grid_GPd5-eliteNM-eliteMS_20,891999.6121,1398400.762,409830176.8,92574164.83,1021887.086,3299389.138,OffTissue
TJP_240915_EDI_24m_AGED_622-8-2-T_16x10grid_GPd5-eliteNM-eliteMS_21,3172783.355,5180893.564,869016481.5,148150149.2,2594219.609,5119322.396,OnTissue
TJP_240915_EDI_24m_AGED_622-8-2-T_16x10grid_GPd5-eliteNM-eliteMS_22,18186438.63,22529241.22,3450224882.0,432577027.0,21750510.19,33477804.1,OnTissue
TJP_240915_EDI_24m_AGED_622-8-2-T_16x10grid_GPd5-eliteNM-eliteMS_23,5860903.416,5996443.59,1382473202.0,140431189.7,12589488.77,14351079.33,OnTissue
TJP_240915_EDI_24m_AGED_622-8-2-T_16x10grid_GPd5-eliteNM-eliteMS_24,7362222.322,8630144.299,1505165573.0,207954024.3,9383150.558,16305181.35,OnTissue
TJP_240915_EDI_24m_AGED_622-8-2-T_16x10grid_GPd5-eliteNM-eliteMS_25,3311799.821,3626408.081,679253462.1,125799584.6,1654461.829,5741654.421,OffTissue
TJP_240915_EDI_24m_AGED_622-8-2-T_16x10grid_GPd5-eliteNM-eliteMS_26,2776894.008,2613089.483,550849535.3,105670212.2,1054693.253,6130603.532,OffTissue
TJP_240915_EDI_24m_AGED_622-8-2-T_16x10grid_GPd5-eliteNM-eliteMS_27,126773.4025,74796.03952,84122452.5,16138540.32,416244.2499,3435089.743,OffTissue
TJP_240915_EDI_24m_AGED_622-8-2-T_16x10grid_GPd5-eliteNM-eliteMS_28,17415.84704,25938.75051,29005150.48,7328141.355,149598.4626,3891980.861,OffTissue
TJP_240915_EDI_24m_AGED_622-8-2-T_16x10grid_GPd5-eliteNM-eliteMS_29,0.0,0.0,8151543.541,3694240.652,23394.4494,1711643.881,OffTissue
TJP_240915_EDI_24m_AGED_622-8-2-T_16x10grid_GPd5-eliteNM-eliteMS_30,13569.6256,590924.2193,39328879.83,142582208.3,126505.8893,18916859.1,OffTissue
TJP_240915_EDI_24m_AGED_622-8-2-T_16x10grid_GPd5-eliteNM-eliteMS_31,0.0,2190.373254,3541707.218,10988960.91,9389.211306,635567.928,OffTissue
TJP_240915_EDI_24m_AGED_622-8-2-T_16x10grid_GPd5-eliteNM-eliteMS_32,0.0,0.0,1091424.147,4681068.433,1975.529647,447378.8672,OffTissue
TJP_240915_EDI_24m_AGED_622-8-2-T_16x10grid_GPd5-eliteNM-eliteMS_33,82959.80134,141427.3663,62698602.59,27730651.7,608468.6842,4540377.614,OffTissue
TJP_240915_EDI_24m_AGED_622-8-2-T_16x10grid_GPd5-eliteNM-eliteMS_34,1404517.487,2212460.478,493426972.5,91441519.05,1962590.905,6712899.396,OffTissue
TJP_240915_EDI_24m_AGED_622-8-2-T_16x10grid_GPd5-eliteNM-eliteMS_35,7774413.903,11915667.64,1677445622.0,283130958.3,5759732.845,11228480.84,OnTissue
TJP_240915_EDI_24m_AGED_622-8-2-T_16x10grid_GPd5-eliteNM-eliteMS_36,12002414.21,19143882.88,2267984362.0,362639440.6,15728014.52,27356472.54,OnTissue
TJP_240915_EDI_24m_AGED_622-8-2-T_16x10grid_GPd5-eliteNM-eliteMS_37,5389309.064,7179652.981,1367826923.0,181545831.8,6374281.511,8819391.451,OnTissue
TJP_240915_EDI_24m_AGED_622-8-2-T_16x10grid_GPd5-eliteNM-eliteMS_38,16387575.6,18888494.51,3075656858.0,360403752.1,31705173.38,31926219.4,OnTissue
TJP_240915_EDI_24m_AGED_622-8-2-T_16x10grid_GPd5-eliteNM-eliteMS_39,19592669.54,25969039.52,3427493417.0,477627831.6,28125723.14,28404843.2,OnTissue
TJP_240915_EDI_24m_AGED_622-8-2-T_16x10grid_GPd5-eliteNM-eliteMS_40,8378437.24,7841128.231,1496755984.0,187407693.1,7203025.283,11829214.55,OnTissue
TJP_240915_EDI_24m_AGED_622-8-2-T_16x10grid_GPd5-eliteNM-eliteMS_41,23128014.46,20425371.81,3155689749.0,395164049.1,13762582.64,30650739.93,OnTissue
TJP_240915_EDI_24m_AGED_622-8-2-T_16x10grid_GPd5-eliteNM-eliteMS_42,19306935.53,16642055.95,2710820764.0,331909738.8,14509279.72,31341981.99,OnTissue
TJP_240915_EDI_24m_AGED_622-8-2-T_16x10grid_GPd5-eliteNM-eliteMS_43,15544093.97,10752563.92,1875840726.0,245392747.7,6946564.934,17177285.26,OnTissue
TJP_240915_EDI_24m_AGED_622-8-2-T_16x10grid_GPd5-eliteNM-eliteMS_44,4586102.098,8555638.595,1102999993.0,217020766.0,1224394.479,10261017.59,OnTissue
TJP_240915_EDI_24m_AGED_622-8-2-T_16x10grid_GPd5-eliteNM-eliteMS_45,2680798.086,6180947.49,919065093.6,193293635.4,466713.3878,7344339.687,OnTissue
TJP_240915_EDI_24m_AGED_622-8-2-T_16x10grid_GPd5-eliteNM-eliteMS_46,6151.994301,22728.25807,21867803.49,10974863.2,63154.5046,1589606.451,OffTissue
TJP_240915_EDI_24m_AGED_622-8-2-T_16x10grid_GPd5-eliteNM-eliteMS_47,0.0,0.0,4151515.21,11939277.48,29750.16608,1556459.769,OffTissue
TJP_240915_EDI_24m_AGED_622-8-2-T_16x10grid_GPd5-eliteNM-eliteMS_48,0.0,20310.27728,13593978.08,68072645.24,2237.07536,2932795.749,OffTissue
TJP_240915_EDI_24m_AGED_622-8-2-T_16x10grid_GPd5-eliteNM-eliteMS_49,484634.3451,693522.3948,258861824.8,89239354.25,2656338.786,30247906.28,OffTissue
TJP_240915_EDI_24m_AGED_622-8-2-T_16x10grid_GPd5-eliteNM-eliteMS_50,5148880.036,7812287.235,1204720937.0,209288633.0,5069631.527,11094238.7,OnTissue
TJP_240915_EDI_24m_AGED_622-8-2-T_16x10grid_GPd5-eliteNM-eliteMS_51,14682006.6,21250029.3,2878478492.0,434739831.0,10039134.28,16277757.82,OnTissue
TJP_240915_EDI_24m_AGED_622-8-2-T_16x10grid_GPd5-eliteNM-eliteMS_52,10184307.06,11520136.13,2208559975.0,256945046.4,12489737.34,14812226.13,OnTissue
TJP_240915_EDI_24m_AGED_622-8-2-T_16x10grid_GPd5-eliteNM-eliteMS_53,4889479.132,3390993.995,968135424.0,90913152.64,9786046.927,8924019.852,OnTissue
TJP_240915_EDI_24m_AGED_622-8-2-T_16x10grid_GPd5-eliteNM-eliteMS_54,11385818.97,11914533.7,1812906460.0,263882348.3,10026086.44,16053607.96,OnTissue
TJP_240915_EDI_24m_AGED_622-8-2-T_16x10grid_GPd5-eliteNM-eliteMS_55,10171522.48,9437031.003,1666603986.0,214955243.4,10528632.43,12348287.27,OnTissue
TJP_240915_EDI_24m_AGED_622-8-2-T_16x10grid_GPd5-eliteNM-eliteMS_56,8506018.029,6731012.6,1742653228.0,152971529.2,8115097.729,16824280.39,OnTissue
TJP_240915_EDI_24m_AGED_622-8-2-T_16x10grid_GPd5-eliteNM-eliteMS_57,2454608.881,1873534.303,752787571.6,58339180.26,4330503.734,7826980.408,OnTissue
TJP_240915_EDI_24m_AGED_622-8-2-T_16x10grid_GPd5-eliteNM-eliteMS_58,9751520.132,7005474.108,1872462122.0,154519790.5,12230739.91,20492878.61,OnTissue
TJP_240915_EDI_24m_AGED_622-8-2-T_16x10grid_GPd5-eliteNM-eliteMS_59,5337490.246,5142714.633,983017750.4,149443111.4,2278055.804,7142132.222,OnTissue
TJP_240915_EDI_24m_AGED_622-8-2-T_16x10grid_GPd5-eliteNM-eliteMS_60,5389689.454,10069343.94,1352717333.0,230579976.0,1328446.125,15131601.54,OnTissue
TJP_240915_EDI_24m_AGED_622-8-2-T_16x10grid_GPd5-eliteNM-eliteMS_61,2828574.764,5829434.834,903083095.4,156238995.1,840437.4425,9906687.968,OnTissue
TJP_240915_EDI_24m_AGED_622-8-2-T_16x10grid_GPd5-eliteNM-eliteMS_62,26432.57961,72677.15033,47667857.88,16127159.57,74756.52483,3069117.757,OffTissue
TJP_240915_EDI_24m_AGED_622-8-2-T_16x10grid_GPd5-eliteNM-eliteMS_63,0.0,2150.98102,11127491.62,14615243.46,31960.56953,3933189.277,OffTissue
TJP_240915_EDI_24m_AGED_622-8-2-T_16x10grid_GPd5-eliteNM-eliteMS_64,5553.74883,44522.3477,4781422.337,17175414.79,23569.72921,6847509.19,OffTissue
TJP_240915_EDI_24m_AGED_622-8-2-T_16x10grid_GPd5-eliteNM-eliteMS_65,2252188.234,3313501.966,669786033.5,122341385.3,2681813.757,5991615.548,OnTissue
TJP_240915_EDI_24m_AGED_622-8-2-T_16x10grid_GPd5-eliteNM-eliteMS_66,6645956.512,9542564.341,1502675169.0,235218617.8,5786645.901,9397424.491,OnTissue
TJP_240915_EDI_24m_AGED_622-8-2-T_16x10grid_GPd5-eliteNM-eliteMS_67,7521526.197,6320589.898,1615256516.0,157422586.4,13811906.41,12893184.07,OnTissue
TJP_240915_EDI_24m_AGED_622-8-2-T_16x10grid_GPd5-eliteNM-eliteMS_68,4694893.266,2713327.862,859003431.5,79311392.42,11055800.55,7576245.553,OnTissue
TJP_240915_EDI_24m_AGED_622-8-2-T_16x10grid_GPd5-eliteNM-eliteMS_69,3784636.305,3508308.753,712475691.8,118332480.8,6497460.206,8119240.854,OnTissue
TJP_240915_EDI_24m_AGED_622-8-2-T_16x10grid_GPd5-eliteNM-eliteMS_70,15701478.6,10557237.65,2182732351.0,227123535.9,25230838.08,24445509.13,OnTissue
TJP_240915_EDI_24m_AGED_622-8-2-T_16x10grid_GPd5-eliteNM-eliteMS_71,14709775.37,10942582.89,2342819702.0,228979596.8,30519237.28,22006508.23,OnTissue
TJP_240915_EDI_24m_AGED_622-8-2-T_16x10grid_GPd5-eliteNM-eliteMS_72,6312346.731,4483728.508,1441681190.0,111348459.5,7019526.607,14518242.78,OnTissue
TJP_240915_EDI_24m_AGED_622-8-2-T_16x10grid_GPd5-eliteNM-eliteMS_73,5078038.364,3744194.458,1342295344.0,90759866.24,7252303.355,13238781.35,OnTissue
TJP_240915_EDI_24m_AGED_622-8-2-T_16x10grid_GPd5-eliteNM-eliteMS_74,876317.0678,722177.5274,327026332.7,28297862.83,1920090.329,3243892.523,OnTissue
TJP_240915_EDI_24m_AGED_622-8-2-T_16x10grid_GPd5-eliteNM-eliteMS_75,1421075.592,2584696.993,505150800.8,89595778.91,683284.8735,3591640.993,OnTissue
TJP_240915_EDI_24m_AGED_622-8-2-T_16x10grid_GPd5-eliteNM-eliteMS_76,2867724.486,2809823.26,790066100.9,83231034.44,850976.1454,6631573.66,OnTissue
TJP_240915_EDI_24m_AGED_622-8-2-T_16x10grid_GPd5-eliteNM-eliteMS_77,3064252.029,5084034.723,969746480.6,133312459.6,874039.5302,8541617.452,OnTissue
TJP_240915_EDI_24m_AGED_622-8-2-T_16x10grid_GPd5-eliteNM-eliteMS_78,1122086.525,3763338.904,624114722.8,146589398.5,391523.7914,11191122.11,OnTissue
TJP_240915_EDI_24m_AGED_622-8-2-T_16x10grid_GPd5-eliteNM-eliteMS_79,2852.29508,13694.43382,23973732.89,15660814.16,84197.93009,6732431.592,OffTissue
TJP_240915_EDI_24m_AGED_622-8-2-T_16x10grid_GPd5-eliteNM-eliteMS_80,2499.636088,38956.65349,16615969.84,30478061.55,66352.09371,11005369.17,OffTissue
TJP_240915_EDI_24m_AGED_622-8-2-T_16x10grid_GPd5-eliteNM-eliteMS_81,1091205.447,1800983.613,440401760.5,81617220.64,2166941.256,7690045.271,OnTissue
TJP_240915_EDI_24m_AGED_622-8-2-T_16x10grid_GPd5-eliteNM-eliteMS_82,3562351.165,4227320.264,928978932.4,130656084.2,5070778.823,7171274.325,OnTissue
TJP_240915_EDI_24m_AGED_622-8-2-T_16x10grid_GPd5-eliteNM-eliteMS_83,6192154.736,2806859.142,1050954030.0,80301843.35,16709156.86,9398687.213,OnTissue
TJP_240915_EDI_24m_AGED_622-8-2-T_16x10grid_GPd5-eliteNM-eliteMS_84,12427652.1,7824177.541,1728515018.0,180239493.0,14217697.23,10246887.72,OnTissue
TJP_240915_EDI_24m_AGED_622-8-2-T_16x10grid_GPd5-eliteNM-eliteMS_85,9847567.046,5270421.251,1285520922.0,130219351.2,9539940.119,8635054.362,OnTissue
TJP_240915_EDI_24m_AGED_622-8-2-T_16x10grid_GPd5-eliteNM-eliteMS_86,9652443.413,5160761.257,1523356452.0,127110581.8,17083481.26,12281427.39,OnTissue
TJP_240915_EDI_24m_AGED_622-8-2-T_16x10grid_GPd5-eliteNM-eliteMS_87,16712939.69,11403488.85,2558408271.0,227026022.6,48646249.64,35031836.08,OnTissue
TJP_240915_EDI_24m_AGED_622-8-2-T_16x10grid_GPd5-eliteNM-eliteMS_88,4314848.815,2793206.675,1067600151.0,75037524.35,7017981.819,9480467.856,OnTissue
TJP_240915_EDI_24m_AGED_622-8-2-T_16x10grid_GPd5-eliteNM-eliteMS_89,5297980.476,3755761.264,1351346154.0,95925514.4,6499574.107,14282961.39,OnTissue
TJP_240915_EDI_24m_AGED_622-8-2-T_16x10grid_GPd5-eliteNM-eliteMS_90,5050731.839,2739128.64,1173181874.0,72348964.18,8671276.96,13935203.46,OnTissue
TJP_240915_EDI_24m_AGED_622-8-2-T_16x10grid_GPd5-eliteNM-eliteMS_91,6756421.128,4683704.88,1169184609.0,129845185.0,3317465.747,7771661.718,OnTissue
TJP_240915_EDI_24m_AGED_622-8-2-T_16x10grid_GPd5-eliteNM-eliteMS_92,2314137.208,2401376.689,683446329.9,81787509.31,662959.6042,5134647.749,OnTissue
TJP_240915_EDI_24m_AGED_622-8-2-T_16x10grid_GPd5-eliteNM-eliteMS_93,3236700.5,6194341.237,970307325.9,170432406.3,802894.2507,8398140.332,OnTissue
TJP_240915_EDI_24m_AGED_622-8-2-T_16x10grid_GPd5-eliteNM-eliteMS_94,748574.512,1888876.122,404692884.5,85393271.99,321882.0688,5024736.61,OnTissue
TJP_240915_EDI_24m_AGED_622-8-2-T_16x10grid_GPd5-eliteNM-eliteMS_95,0.0,0.0,8010234.976,3168308.817,67858.30551,3302659.575,OffTissue
TJP_240915_EDI_24m_AGED_622-8-2-T_16x10grid_GPd5-eliteNM-eliteMS_96,3497.682279,83677.82499,24875484.77,28363234.1,158631.6613,12839596.42,OffTissue
TJP_240915_EDI_24m_AGED_622-8-2-T_16x10grid_GPd5-eliteNM-eliteMS_97,133807.948,211656.2088,134779358.7,26114208.51,1725819.544,14806553.56,OffTissue
TJP_240915_EDI_24m_AGED_622-8-2-T_16x10grid_GPd5-eliteNM-eliteMS_98,5413751.064,7465020.718,1119608718.0,186298289.0,7761637.44,15403623.07,OnTissue
TJP_240915_EDI_24m_AGED_622-8-2-T_16x10grid_GPd5-eliteNM-eliteMS_99,8779122.25,5600941.481,1379227025.0,133718023.6,16850113.21,12499613.33,OnTissue
TJP_240915_EDI_24m_AGED_622-8-2-T_16x10grid_GPd5-eliteNM-eliteMS_100,13207753.36,9438197.969,1826628678.0,204062886.5,18665842.58,14506874.68,OnTissue
TJP_240915_EDI_24m_AGED_622-8-2-T_16x10grid_GPd5-eliteNM-eliteMS_101,3730178.94,2106822.963,641722261.0,65496568.47,8900002.398,6054482.313,OnTissue
TJP_240915_EDI_24m_AGED_622-8-2-T_16x10grid_GPd5-eliteNM-eliteMS_102,1400616.388,629444.4101,336948050.0,26204278.55,5437429.725,3878005.07,OnTissue
TJP_240915_EDI_24m_AGED_622-8-2-T_16x10grid_GPd5-eliteNM-eliteMS_103,8102809.348,5083157.431,1498824741.0,120775753.5,18267217.33,15212549.28,OnTissue
TJP_240915_EDI_24m_AGED_622-8-2-T_16x10grid_GPd5-eliteNM-eliteMS_104,5661213.87,3900171.186,1254012298.0,98479078.25,9543341.901,16546670.97,OnTissue
TJP_240915_EDI_24m_AGED_622-8-2-T_16x10grid_GPd5-eliteNM-eliteMS_105,4019283.342,2249565.491,952771387.3,65947703.98,5654521.651,10095027.52,OnTissue
TJP_240915_EDI_24m_AGED_622-8-2-T_16x10grid_GPd5-eliteNM-eliteMS_106,2012251.492,1551945.278,724801486.0,48274741.67,4114139.021,9679624.862,OnTissue
TJP_240915_EDI_24m_AGED_622-8-2-T_16x10grid_GPd5-eliteNM-eliteMS_107,2261988.771,1347739.906,572811605.6,47563460.57,1970233.818,5355119.905,OnTissue
TJP_240915_EDI_24m_AGED_622-8-2-T_16x10grid_GPd5-eliteNM-eliteMS_108,5540549.871,3831143.631,1199551350.0,105547302.8,4331746.385,16368398.23,OnTissue
TJP_240915_EDI_24m_AGED_622-8-2-T_16x10grid_GPd5-eliteNM-eliteMS_109,988426.125,955028.117,346207693.1,37726536.73,1352726.92,3893943.95,OnTissue
TJP_240915_EDI_24m_AGED_622-8-2-T_16x10grid_GPd5-eliteNM-eliteMS_110,532012.2827,418437.8808,198042562.1,18416142.83,774551.6065,2707451.809,OnTissue
TJP_240915_EDI_24m_AGED_622-8-2-T_16x10grid_GPd5-eliteNM-eliteMS_111,4660923.406,4056228.278,967754835.0,138367576.3,2843628.914,14593344.35,OnTissue
TJP_240915_EDI_24m_AGED_622-8-2-T_16x10grid_GPd5-eliteNM-eliteMS_112,20512.27436,54063.02488,40733580.22,16550861.43,245793.1882,5410405.381,OffTissue
TJP_240919_EDI_24m_AGED_M_622-8-2-T_16x10grid_GPd5-eliteNM-eliteMS_113x,5906.828411,33179.00067,28438916.32,8831859.958,1114286.89,11767910.27,OffTissue
TJP_240919_EDI_24m_AGED_M_622-8-2-T_16x10grid_GPd5-eliteNM-eliteMS_114x,3257983.931,3620905.595,749126556.6,123841605.5,4578555.979,5933113.806,OnTissue
TJP_240919_EDI_24m_AGED_M_622-8-2-T_16x10grid_GPd5-eliteNM-eliteMS_115x,10000992.85,6919458.784,1495333889.0,172612381.1,18000690.29,13093288.24,OnTissue
TJP_240919_EDI_24m_AGED_M_622-8-2-T_16x10grid_GPd5-eliteNM-eliteMS_116x,897942.3472,614043.701,237005982.6,26532452.65,2805022.03,1967578.033,OnTissue
TJP_240919_EDI_24m_AGED_M_622-8-2-T_16x10grid_GPd5-eliteNM-eliteMS_117x,3955648.565,2539126.697,716310697.1,78381816.48,5685247.127,4831763.425,OnTissue
TJP_240919_EDI_24m_AGED_M_622-8-2-T_16x10grid_GPd5-eliteNM-eliteMS_118x,12504912.38,7606153.767,1694544175.0,160428156.4,21711633.87,26544818.53,OnTissue
TJP_240919_EDI_24m_AGED_M_622-8-2-T_16x10grid_GPd5-eliteNM-eliteMS_119x,905701.3529,641205.193,264851041.8,26076914.13,2737930.18,3927095.561,OnTissue
TJP_240919_EDI_24m_AGED_M_622-8-2-T_16x10grid_GPd5-eliteNM-eliteMS_120x,786732.1366,583088.2493,251635794.8,25091693.82,1924234.437,2965658.835,OnTissue
TJP_240919_EDI_24m_AGED_M_622-8-2-T_16x10grid_GPd5-eliteNM-eliteMS_121x,1958627.636,1408128.334,508967014.5,51704462.27,2321864.188,4738434.54,OnTissue
TJP_240919_EDI_24m_AGED_M_622-8-2-T_16x10grid_GPd5-eliteNM-eliteMS_122x,1327907.339,876364.8004,493450650.3,32834163.34,2950164.627,7257704.386,OnTissue
TJP_240919_EDI_24m_AGED_M_622-8-2-T_16x10grid_GPd5-eliteNM-eliteMS_123x,2257814.56,1594877.265,756380502.9,50240998.54,4863342.363,12461875.14,OnTissue
TJP_240919_EDI_24m_AGED_M_622-8-2-T_16x10grid_GPd5-eliteNM-eliteMS_124x,1934351.806,1490874.49,697830103.5,50700183.01,3097232.819,11017989.85,OnTissue
TJP_240919_EDI_24m_AGED_M_622-8-2-T_16x10grid_GPd5-eliteNM-eliteMS_125x,247611.3966,213705.771,142962107.4,11098324.44,608293.6005,2383162.288,OnTissue
TJP_240919_EDI_24m_AGED_M_622-8-2-T_16x10grid_GPd5-eliteNM-eliteMS_126x,499084.4124,501948.8069,256798504.2,22520847.21,1240625.528,4619798.219,OnTissue
TJP_240919_EDI_24m_AGED_M_622-8-2-T_16x10grid_GPd5-eliteNM-eliteMS_127x,3415466.284,3833139.137,963513593.8,122391768.5,3649865.24,13626626.35,OnTissue
